word	isalpha	isascii	len_tokens	isPROPN
humiliates	True	True	3	False
heals	True	True	2	False
arranges	True	True	2	False
socialite	True	True	2	False
Findley	True	True	2	False
carom	True	True	2	False
billiards	True	True	3	False
staking	True	True	2	False
pleads	True	True	2	False
perverted	True	True	2	False
scrawls	True	True	4	False
PERVERTED	True	True	2	False
recovers	True	True	2	False
shames	True	True	2	False
Mosconi	True	True	3	False
closeup	True	True	2	True
speculates	True	True	2	False
abortive	True	True	3	False
Baum	True	True	2	False
Seesaw	True	True	2	True
overruns	True	True	2	False
McGirr	True	True	3	False
Billiard	True	True	2	False
townhouse	True	True	2	False
junkie	True	True	2	True
couched	True	True	2	False
attains	True	True	2	False
concurs	True	True	3	False
surrendering	True	True	2	False
HUAC	True	True	2	True
betrays	True	True	2	False
Faustian	True	True	2	False
Mordden	True	True	2	False
flattery	True	True	2	False
affirmation	True	True	3	False
inhumanity	True	True	2	False
relish	True	True	2	False
bourgeoisie	True	True	2	False
lusty	True	True	2	False
extraordinarily	True	True	4	False
publicize	True	True	2	False
caveat	True	True	2	False
sordid	True	True	3	False
Kauffmann	True	True	4	True
movingly	True	True	2	False
criminality	True	True	2	False
lauds	True	True	2	False
manikin	True	True	2	True
Burl	True	True	2	False
strays	True	True	2	False
mite	True	True	2	True
spellbinds	True	True	3	False
Schüfftan	True	False	4	True
Thrills	True	True	2	False
laurels	True	True	2	False
Dede	True	True	2	False
touchstones	True	True	2	False
stunner	True	True	3	True
shabby	True	True	2	True
lavishly	True	True	2	False
belated	True	True	2	False
aesthetically	True	True	2	False
parlayed	True	True	3	False
Pelkey	True	True	3	True
robert	False	False	1	True
simon	False	False	1	True
stephens	False	False	1	True
john	False	False	1	True
deed	False	False	1	True
craig	False	False	1	True
teddy	False	False	1	True
derek	False	False	1	True
philip	False	False	1	True
ridley	False	False	1	True
mercury	False	False	1	True
fur	False	False	1	True
plymouth	False	False	1	True
chocolate	False	False	1	True
london	False	False	1	True
tiffany	False	False	1	True
ben	False	False	1	True
shane	False	False	1	True
harry	False	False	1	True
kent	False	False	1	True
fraser	False	False	1	True
sophie	False	False	1	True
stanton	False	False	1	True
curse	False	False	1	True
josie	False	False	1	True
rourke	False	False	1	True
bush	False	False	1	True
borough	False	False	1	True
hammersmith	False	False	1	True
fulham	False	False	1	True
robbery	False	False	1	True
paris	False	False	1	True
donkey	False	False	1	True
blackburn	False	False	1	True
november	False	False	1	True
fletcher	False	False	1	True
scott	False	False	1	True
parry	False	False	1	True
sunday	False	False	1	True
toby	False	False	1	True
steele	False	False	1	True
connor	False	False	1	True
darren	False	False	1	True
trevor	False	False	1	True
burn	False	False	1	True
jason	False	False	1	True
tyler	False	False	1	True
william	False	False	1	True
charles	False	False	1	True
spencer	False	False	1	True
sean	False	False	1	True
josh	False	False	1	True
jimmy	False	False	1	True
neil	False	False	1	True
fu	False	False	1	True
tu	False	False	1	True
tang	False	False	1	True
li	False	False	1	True
bai	False	False	1	True
po	False	False	1	True
virgil	False	False	1	True
horace	False	False	1	True
shakespeare	False	False	1	True
milton	False	False	1	True
hugo	False	False	1	True
burton	False	False	1	True
watson	False	False	1	True
stephen	False	False	1	True
owen	False	False	1	True
empress	False	False	1	True
wu	False	False	1	True
henan	False	False	1	True
gong	False	False	1	True
chang	False	False	1	True
jiangsu	False	False	1	True
zhejiang	False	False	1	True
shandong	False	False	1	True
david	False	False	1	True
registrar	False	False	1	True
commandant	False	False	1	True
december	False	False	1	True
shan	False	False	1	True
fang	False	False	1	True
june	False	False	1	True
september	False	False	1	True
sichuan	False	False	1	True
pei	False	False	1	True
di	False	False	1	True
yan	False	False	1	True
tibetan	False	False	1	True
bo	False	False	1	True
hunan	False	False	1	True
yuan	False	False	1	True
wei	False	False	1	True
china	False	False	1	True
zhang	False	False	1	True
han	False	False	1	True
gan	False	False	1	True
yu	False	False	1	True
wang	False	False	1	True
su	False	False	1	True
shi	False	False	1	True
republic	False	False	1	True
england	False	False	1	True
lu	False	False	1	True
mei	False	False	1	True
kenneth	False	False	1	True
edo	False	False	1	True
zen	False	False	1	True
vol	False	False	1	True
kan	False	False	1	True
ming	False	False	1	True
japan	False	False	1	True
townspeople	False	False	1	True
osaka	False	False	1	True
vikram	False	False	1	True
seth	False	False	1	True
keith	False	False	1	True
germany	False	False	1	True
january	False	False	1	True
carl	False	False	1	True
ireland	False	False	1	True
flanders	False	False	1	True
australia	False	False	1	True
canada	False	False	1	True
denmark	False	False	1	True
france	False	False	1	True
zealand	False	False	1	True
netherlands	False	False	1	True
billboard	False	False	1	True
america	False	False	1	True
riaa	False	False	1	True
uk	False	False	1	True
vaughan	False	False	1	True
surfer	False	False	1	True
elvis	False	False	1	True
presley	False	False	1	True
mein	False	False	1	True
april	False	False	1	True
max	False	False	1	True
martin	False	False	1	True
liam	False	False	1	True
payne	False	False	1	True
mtv	False	False	1	True
sony	False	False	1	True
february	False	False	1	True
motown	False	False	1	True
atv	False	False	1	True
matt	False	False	1	True
collar	False	False	1	True
allmusic	False	False	1	True
wanna	False	False	1	True
jon	False	False	1	True
chris	False	False	1	True
alexis	False	False	1	True
spy	False	False	1	True
sam	False	False	1	True
melinda	False	False	1	True
newman	False	False	1	True
aria	False	False	1	True
czech	False	False	1	True
korea	False	False	1	True
norway	False	False	1	True
hollywood	False	False	1	True
malik	False	False	1	True
louis	False	False	1	True
pacific	False	False	1	True
bingo	False	False	1	True
hawaii	False	False	1	True
justin	False	False	1	True
facebook	False	False	1	True
rebecca	False	False	1	True
jocelyn	False	False	1	True
molly	False	False	1	True
los	False	False	1	True
angeles	False	False	1	True
rockefeller	False	False	1	True
york	False	False	1	True
madison	False	False	1	True
usa	False	False	1	True
huffington	False	False	1	True
niall	False	False	1	True
sino	False	False	1	True
leyte	False	False	1	True
asia	False	False	1	True
july	False	False	1	True
russo	False	False	1	True
britain	False	False	1	True
hms	False	False	1	True
queen	False	False	1	True
elizabeth	False	False	1	True
ro	False	False	1	True
ii	False	False	1	True
vickers	False	False	1	True
barr	False	False	1	True
mitsubishi	False	False	1	True
wales	False	False	1	True
judy	False	False	1	True
paul	False	False	1	True
union	False	False	1	True
edward	False	False	1	True
lieutenant	False	False	1	True
kyushu	False	False	1	True
arsenal	False	False	1	True
august	False	False	1	True
arthur	False	False	1	True
henry	False	False	1	True
pu	False	False	1	True
yi	False	False	1	True
pearl	False	False	1	True
marcus	False	False	1	True
october	False	False	1	True
philippines	False	False	1	True
americans	False	False	1	True
luzon	False	False	1	True
manila	False	False	1	True
singapore	False	False	1	True
cam	False	False	1	True
indochina	False	False	1	True
richard	False	False	1	True
dick	False	False	1	True
buffalo	False	False	1	True
michigan	False	False	1	True
nfl	False	False	1	True
detroit	False	False	1	True
lions	False	False	1	True
bulls	False	False	1	True
ted	False	False	1	True
iowa	False	False	1	True
tnt	False	False	1	True
seahawks	False	False	1	True
len	False	False	1	True
ford	False	False	1	True
wisconsin	False	False	1	True
badger	False	False	1	True
bowl	False	False	1	True
usc	False	False	1	True
notre	False	False	1	True
dame	False	False	1	True
leon	False	False	1	True
hart	False	False	1	True
ap	False	False	1	True
bob	False	False	1	True
mann	False	False	1	True
gene	False	False	1	True
wolverine	False	False	1	True
anthony	False	False	1	True
carter	False	False	1	True
philadelphia	False	False	1	True
yankees	False	False	1	True
chicago	False	False	1	True
ontario	False	False	1	True
fm	False	False	1	True
van	False	False	1	True
miller	False	False	1	True
breakfast	False	False	1	True
mutual	False	False	1	True
larry	False	False	1	True
erie	False	False	1	True
jane	False	False	1	True
morris	False	False	1	True
douglas	False	False	1	True
gary	False	False	1	True
bruce	False	False	1	True
wendy	False	False	1	True
doug	False	False	1	True
clarence	False	False	1	True
bahamas	False	False	1	True
jupiter	False	False	1	True
florida	False	False	1	True
tampa	False	False	1	True
georgia	False	False	1	True
stuart	False	False	1	True
texas	False	False	1	True
antilles	False	False	1	True
puerto	False	False	1	True
rico	False	False	1	True
turks	False	False	1	True
utc	False	False	1	True
simpson	False	False	1	True
cuba	False	False	1	True
gulf	False	False	1	True
mexico	False	False	1	True
rosewood	False	False	1	True
levy	False	False	1	True
cedar	False	False	1	True
augusta	False	False	1	True
daytona	False	False	1	True
bureau	False	False	1	True
miami	False	False	1	True
melbourne	False	False	1	True
jacksonville	False	False	1	True
wells	False	False	1	True
nassau	False	False	1	True
russell	False	False	1	True
james	False	False	1	True
gregory	False	False	1	True
clermont	False	False	1	True
boulevard	False	False	1	True
lucie	False	False	1	True
olympia	False	False	1	True
inn	False	False	1	True
monthly	False	False	1	True
gomez	False	False	1	True
hillsborough	False	False	1	True
springs	False	False	1	True
savannah	False	False	1	True
charleston	False	False	1	True
carolina	False	False	1	True
un	False	False	1	True
koreans	False	False	1	True
provisional	False	False	1	True
nam	False	False	1	True
pak	False	False	1	True
ernest	False	False	1	True
carriages	False	False	1	True
manchu	False	False	1	True
laurence	False	False	1	True
walton	False	False	1	True
walker	False	False	1	True
caldwell	False	False	1	True
lewis	False	False	1	True
freeman	False	False	1	True
claire	False	False	1	True
jr	False	False	1	True
g	False	False	1	True
f	False	False	1	True
lloyd	False	False	1	True
brigadier	False	False	1	True
joseph	False	False	1	True
bradley	False	False	1	True
liaison	False	False	1	True
ch	False	False	1	True
seoul	False	False	1	True
luther	False	False	1	True
raymond	False	False	1	True
travis	False	False	1	True
watkins	False	False	1	True
aaa	False	False	1	True
turner	False	False	1	True
doyle	False	False	1	True
tokyo	False	False	1	True
macarthur	False	False	1	True
susan	False	False	1	True
ralph	False	False	1	True
robinson	False	False	1	True
pe	False	False	1	True
planet	False	False	1	True
huntington	False	False	1	True
california	False	False	1	True
orphans	False	False	1	True
jared	False	False	1	True
clue	False	False	1	True
mc	False	False	1	True
wes	False	False	1	True
dj	False	False	1	True
realities	False	False	1	True
steve	False	False	1	True
huey	False	False	1	True
sabbath	False	False	1	True
bartender	False	False	1	True
taylor	False	False	1	True
connecticut	False	False	1	True
blackout	False	False	1	True
johnny	False	False	1	True
koch	False	False	1	True
rob	False	False	1	True
la	False	False	1	True
sirius	False	False	1	True
trauma	False	False	1	True
heroes	False	False	1	True
san	False	False	1	True
ascension	False	False	1	True
greg	False	False	1	True
harrison	False	False	1	True
kurt	False	False	1	True
reggae	False	False	1	True
nancy	False	False	1	True
barack	False	False	1	True
obama	False	False	1	True
al	False	False	1	True
qaeda	False	False	1	True
hem	False	False	1	True
marley	False	False	1	True
zeppelin	False	False	1	True
snoop	False	False	1	True
dogg	False	False	1	True
cypress	False	False	1	True
paulo	False	False	1	True
sergio	False	False	1	True
jeremiah	False	False	1	True
ken	False	False	1	True
sachs	False	False	1	True
chad	False	False	1	True
wesley	False	False	1	True
sonny	False	False	1	True
mayo	False	False	1	True
jackson	False	False	1	True
christopher	False	False	1	True
devin	False	False	1	True
admiralty	False	False	1	True
napoleon	False	False	1	True
iii	False	False	1	True
europe	False	False	1	True
henri	False	False	1	True
ottoman	False	False	1	True
nemesis	False	False	1	True
laird	False	False	1	True
india	False	False	1	True
crimean	False	False	1	True
thames	False	False	1	True
meteor	False	False	1	True
baltic	False	False	1	True
austria	False	False	1	True
italy	False	False	1	True
russia	False	False	1	True
spain	False	False	1	True
lissa	False	False	1	True
confederacy	False	False	1	True
congress	False	False	1	True
mississippi	False	False	1	True
orleans	False	False	1	True
virginia	False	False	1	True
norfolk	False	False	1	True
uss	False	False	1	True
hampton	False	False	1	True
tennessee	False	False	1	True
morgan	False	False	1	True
gaines	False	False	1	True
selma	False	False	1	True
missouri	False	False	1	True
austrians	False	False	1	True
italians	False	False	1	True
sms	False	False	1	True
kaiser	False	False	1	True
ferdinand	False	False	1	True
sir	False	False	1	True
armstrong	False	False	1	True
somerset	False	False	1	True
alexandria	False	False	1	True
monarch	False	False	1	True
harvey	False	False	1	True
enrico	False	False	1	True
ecole	False	False	1	True
siemens	False	False	1	True
iris	False	False	1	True
wilson	False	False	1	True
friedrich	False	False	1	True
crimea	False	False	1	True
alma	False	False	1	True
shannon	False	False	1	True
sans	False	False	1	True
isles	False	False	1	True
laden	False	False	1	True
bermuda	False	False	1	True
petersburg	False	False	1	True
ahmed	False	False	1	True
egyptians	False	False	1	True
franco	False	False	1	True
peru	False	False	1	True
chile	False	False	1	True
victoria	False	False	1	True
que	False	False	1	True
blanco	False	False	1	True
cochrane	False	False	1	True
meiji	False	False	1	True
strand	False	False	1	True
mariners	False	False	1	True
newport	False	False	1	True
portsmouth	False	False	1	True
cairo	False	False	1	True
rotterdam	False	False	1	True
den	False	False	1	True
columbus	False	False	1	True
eliot	False	False	1	True
nicholas	False	False	1	True
god	False	False	1	True
surrey	False	False	1	True
dante	False	False	1	True
julian	False	False	1	True
norwich	False	False	1	True
burnt	False	False	1	True
norton	False	False	1	True
reunion	False	False	1	True
ser	False	False	1	True
hayward	False	False	1	True
guido	False	False	1	True
malcolm	False	False	1	True
schwartz	False	False	1	True
buddhism	False	False	1	True
forster	False	False	1	True
roger	False	False	1	True
george	False	False	1	True
steiner	False	False	1	True
nazi	False	False	1	True
adolf	False	False	1	True
hitler	False	False	1	True
amazon	False	False	1	True
israel	False	False	1	True
jews	False	False	1	True
faulkner	False	False	1	True
alec	False	False	1	True
hartford	False	False	1	True
tel	False	False	1	True
aviv	False	False	1	True
emmanuel	False	False	1	True
stalin	False	False	1	True
munich	False	False	1	True
africa	False	False	1	True
reich	False	False	1	True
messiah	False	False	1	True
asher	False	False	1	True
simeon	False	False	1	True
gideon	False	False	1	True
orthodox	False	False	1	True
jew	False	False	1	True
isaac	False	False	1	True
berlin	False	False	1	True
yorker	False	False	1	True
ron	False	False	1	True
frankenstein	False	False	1	True
cambodia	False	False	1	True
vietnam	False	False	1	True
el	False	False	1	True
salvador	False	False	1	True
burundi	False	False	1	True
geneva	False	False	1	True
switzerland	False	False	1	True
faber	False	False	1	True
schuster	False	False	1	True
mermaid	False	False	1	True
dexter	False	False	1	True
burgess	False	False	1	True
otto	False	False	1	True
leonard	False	False	1	True
alvin	False	False	1	True
devil	False	False	1	True
palestinians	False	False	1	True
satan	False	False	1	True
paradise	False	False	1	True
triassic	False	False	1	True
chunk	False	False	1	True
pennsylvania	False	False	1	True
karl	False	False	1	True
alfred	False	False	1	True
von	False	False	1	True
georg	False	False	1	True
nipple	False	False	1	True
leopold	False	False	1	True
warwickshire	False	False	1	True
gunnar	False	False	1	True
brazil	False	False	1	True
antarctica	False	False	1	True
jurassic	False	False	1	True
gardiner	False	False	1	True
godfrey	False	False	1	True
et	False	False	1	True
andrew	False	False	1	True
niger	False	False	1	True
adam	False	False	1	True
anne	False	False	1	True
warren	False	False	1	True
rainer	False	False	1	True
bolt	False	False	1	True
atlas	False	False	1	True
darwin	False	False	1	True
lobe	False	False	1	True
diocese	False	False	1	True
richmond	False	False	1	True
elias	False	False	1	True
ghent	False	False	1	True
dean	False	False	1	True
pont	False	False	1	True
canterbury	False	False	1	True
adrian	False	False	1	True
iv	False	False	1	True
alexander	False	False	1	True
salisbury	False	False	1	True
gilbert	False	False	1	True
bishop	False	False	1	True
hereford	False	False	1	True
lacy	False	False	1	True
hugh	False	False	1	True
priory	False	False	1	True
vernon	False	False	1	True
atkinson	False	False	1	True
shield	False	False	1	True
scan	False	False	1	True
oceanic	False	False	1	True
cooperative	False	False	1	True
hong	False	False	1	True
kong	False	False	1	True
citizen	False	False	1	True
cr	False	False	1	True
benjamin	False	False	1	True
amos	False	False	1	True
bolton	False	False	1	True
wanderers	False	False	1	True
cheshire	False	False	1	True
crewe	False	False	1	True
alexandra	False	False	1	True
manchester	False	False	1	True
peterborough	False	False	1	True
oldham	False	False	1	True
danny	False	False	1	True
fa	False	False	1	True
cup	False	False	1	True
wigan	False	False	1	True
nigeria	False	False	1	True
middlesbrough	False	False	1	True
fifa	False	False	1	True
foster	False	False	1	True
joe	False	False	1	True
barnsley	False	False	1	True
fk	False	False	1	True
birmingham	False	False	1	True
alex	False	False	1	True
ferguson	False	False	1	True
edwin	False	False	1	True
sar	False	False	1	True
wolverhampton	False	False	1	True
valencia	False	False	1	True
trafford	False	False	1	True
pablo	False	False	1	True
anders	False	False	1	True
swindon	False	False	1	True
southampton	False	False	1	True
lee	False	False	1	True
barnard	False	False	1	True
leeds	False	False	1	True
crystal	False	False	1	True
stoke	False	False	1	True
portugal	False	False	1	True
rotherham	False	False	1	True
carlisle	False	False	1	True
andy	False	False	1	True
nottingham	False	False	1	True
iceland	False	False	1	True
clayton	False	False	1	True
dodgers	False	False	1	True
mlb	False	False	1	True
whip	False	False	1	True
cy	False	False	1	True
dwight	False	False	1	True
ellen	False	False	1	True
zambia	False	False	1	True
roberto	False	False	1	True
dallas	False	False	1	True
highland	False	False	1	True
matthew	False	False	1	True
stafford	False	False	1	True
zach	False	False	1	True
midwest	False	False	1	True
futures	False	False	1	True
suns	False	False	1	True
boston	False	False	1	True
sox	False	False	1	True
casey	False	False	1	True
tony	False	False	1	True
cardinals	False	False	1	True
washington	False	False	1	True
phillies	False	False	1	True
francisco	False	False	1	True
giants	False	False	1	True
marlins	False	False	1	True
cody	False	False	1	True
ross	False	False	1	True
nl	False	False	1	True
fernando	False	False	1	True
rick	False	False	1	True
milwaukee	False	False	1	True
brewers	False	False	1	True
aaron	False	False	1	True
ace	False	False	1	True
tim	False	False	1	True
kemp	False	False	1	True
tigers	False	False	1	True
angels	False	False	1	True
anaheim	False	False	1	True
jeff	False	False	1	True
weaver	False	False	1	True
chan	False	False	1	True
ho	False	False	1	True
jake	False	False	1	True
diego	False	False	1	True
padres	False	False	1	True
vida	False	False	1	True
sporting	False	False	1	True
mets	False	False	1	True
flu	False	False	1	True
arizona	False	False	1	True
randy	False	False	1	True
johnson	False	False	1	True
lowe	False	False	1	True
lemon	False	False	1	True
cleveland	False	False	1	True
indians	False	False	1	True
alonso	False	False	1	True
grove	False	False	1	True
clemens	False	False	1	True
pedro	False	False	1	True
nap	False	False	1	True
erskine	False	False	1	True
rodriguez	False	False	1	True
sydney	False	False	1	True
cricket	False	False	1	True
colorado	False	False	1	True
rockies	False	False	1	True
sutton	False	False	1	True
burt	False	False	1	True
bert	False	False	1	True
walter	False	False	1	True
mcdowell	False	False	1	True
ip	False	False	1	True
gs	False	False	1	True
adams	False	False	1	True
marvin	False	False	1	True
mvp	False	False	1	True
gibson	False	False	1	True
kirk	False	False	1	True
carlos	False	False	1	True
martinez	False	False	1	True
vance	False	False	1	True
zack	False	False	1	True
jacob	False	False	1	True
torre	False	False	1	True
cliff	False	False	1	True
mri	False	False	1	True
ellis	False	False	1	True
jordan	False	False	1	True
walden	False	False	1	True
shawn	False	False	1	True
rangers	False	False	1	True
clark	False	False	1	True
clyde	False	False	1	True
pluto	False	False	1	True
marianne	False	False	1	True
ann	False	False	1	True
methodist	False	False	1	True
fox	False	False	1	True
hiv	False	False	1	True
peacock	False	False	1	True
cure	False	False	1	True
dominican	False	False	1	True
habitat	False	False	1	True
regal	False	False	1	True
subway	False	False	1	True
santa	False	False	1	True
teresa	False	False	1	True
alice	False	False	1	True
robin	False	False	1	True
gloria	False	False	1	True
damien	False	False	1	True
geoffrey	False	False	1	True
tommy	False	False	1	True
berries	False	False	1	True
holmes	False	False	1	True
vi	False	False	1	True
francis	False	False	1	True
bacon	False	False	1	True
hanover	False	False	1	True
erica	False	False	1	True
lawrence	False	False	1	True
soho	False	False	1	True
sergei	False	False	1	True
odessa	False	False	1	True
bragg	False	False	1	True
jerusalem	False	False	1	True
denis	False	False	1	True
alberto	False	False	1	True
moore	False	False	1	True
cardinal	False	False	1	True
filippo	False	False	1	True
rome	False	False	1	True
edgar	False	False	1	True
picasso	False	False	1	True
seated	False	False	1	True
armchair	False	False	1	True
michael	False	False	1	True
palais	False	False	1	True
dublin	False	False	1	True
anglo	False	False	1	True
austin	False	False	1	True
phillips	False	False	1	True
laureate	False	False	1	True
thomas	False	False	1	True
hardy	False	False	1	True
christina	False	False	1	True
meredith	False	False	1	True
nobel	False	False	1	True
christmas	False	False	1	True
flint	False	False	1	True
secession	False	False	1	True
anderson	False	False	1	True
sullivan	False	False	1	True
daniel	False	False	1	True
remy	False	False	1	True
lionel	False	False	1	True
mathews	False	False	1	True
hilda	False	False	1	True
proto	False	False	1	True
harriet	False	False	1	True
monroe	False	False	1	True
appendix	False	False	1	True
au	False	False	1	True
hermes	False	False	1	True
metro	False	False	1	True
des	False	False	1	True
harold	False	False	1	True
amy	False	False	1	True
lowell	False	False	1	True
williams	False	False	1	True
joyce	False	False	1	True
allen	False	False	1	True
pratt	False	False	1	True
abbott	False	False	1	True
harvard	False	False	1	True
gould	False	False	1	True
wallace	False	False	1	True
stevens	False	False	1	True
basil	False	False	1	True
renaissance	False	False	1	True
projective	False	False	1	True
olson	False	False	1	True
snyder	False	False	1	True
lew	False	False	1	True
welch	False	False	1	True
howl	False	False	1	True
somalia	False	False	1	True
guam	False	False	1	True
trenton	False	False	1	True
stallion	False	False	1	True
knight	False	False	1	True
oman	False	False	1	True
barre	False	False	1	True
beirut	False	False	1	True
lebanon	False	False	1	True
liberia	False	False	1	True
norman	False	False	1	True
iraq	False	False	1	True
kuwait	False	False	1	True
persian	False	False	1	True
op	False	False	1	True
ac	False	False	1	True
nairobi	False	False	1	True
kenya	False	False	1	True
dubai	False	False	1	True
expeditionary	False	False	1	True
arabian	False	False	1	True
kc	False	False	1	True
bahrain	False	False	1	True
seals	False	False	1	True
bbc	False	False	1	True
soviets	False	False	1	True
chemical	False	False	1	True
nato	False	False	1	True
saudi	False	False	1	True
arabia	False	False	1	True
sudan	False	False	1	True
turkey	False	False	1	True
arab	False	False	1	True
emirates	False	False	1	True
qatar	False	False	1	True
frankfurt	False	False	1	True
aces	False	False	1	True
domino	False	False	1	True
pizza	False	False	1	True
patriots	False	False	1	True
perth	False	False	1	True
queensland	False	False	1	True
federation	False	False	1	True
friday	False	False	1	True
saturday	False	False	1	True
thursday	False	False	1	True
oval	False	False	1	True
geelong	False	False	1	True
norwood	False	False	1	True
adelaide	False	False	1	True
chancellor	False	False	1	True
wayne	False	False	1	True
collins	False	False	1	True
ricardo	False	False	1	True
dan	False	False	1	True
warner	False	False	1	True
levin	False	False	1	True
venezuela	False	False	1	True
argentina	False	False	1	True
amor	False	False	1	True
moreno	False	False	1	True
te	False	False	1	True
si	False	False	1	True
celine	False	False	1	True
calderon	False	False	1	True
bmg	False	False	1	True
miriam	False	False	1	True
como	False	False	1	True
hay	False	False	1	True
victor	False	False	1	True
julio	False	False	1	True
nashville	False	False	1	True
tom	False	False	1	True
merrill	False	False	1	True
sterling	False	False	1	True
lo	False	False	1	True
bien	False	False	1	True
mal	False	False	1	True
morales	False	False	1	True
las	False	False	1	True
sur	False	False	1	True
itunes	False	False	1	True
del	False	False	1	True
barrio	False	False	1	True
colombia	False	False	1	True
costa	False	False	1	True
rica	False	False	1	True
panama	False	False	1	True
guatemala	False	False	1	True
antigua	False	False	1	True
nokia	False	False	1	True
buenos	False	False	1	True
aires	False	False	1	True
americas	False	False	1	True
natalie	False	False	1	True
dia	False	False	1	True
lover	False	False	1	True
mateo	False	False	1	True
flores	False	False	1	True
luz	False	False	1	True
paz	False	False	1	True
grammy	False	False	1	True
marshall	False	False	1	True
w	False	False	1	True
suffix	False	False	1	True
astronomical	False	False	1	True
consortium	False	False	1	True
oceans	False	False	1	True
isa	False	False	1	True
parma	False	False	1	True
mariana	False	False	1	True
taiwan	False	False	1	True
midday	False	False	1	True
okinawa	False	False	1	True
guangdong	False	False	1	True
hanoi	False	False	1	True
laos	False	False	1	True
cn	False	False	1	True
strait	False	False	1	True
nt	False	False	1	True
hokkaido	False	False	1	True
taipei	False	False	1	True
delta	False	False	1	True
orchid	False	False	1	True
choi	False	False	1	True
alaska	False	False	1	True
chiba	False	False	1	True
falcon	False	False	1	True
mindanao	False	False	1	True
ursula	False	False	1	True
thailand	False	False	1	True
dolphin	False	False	1	True
hanna	False	False	1	True
franklin	False	False	1	True
davis	False	False	1	True
methyl	False	False	1	True
dr	False	False	1	True
evans	False	False	1	True
ramp	False	False	1	True
forsyth	False	False	1	True
cis	False	False	1	True
bei	False	False	1	True
napoleonic	False	False	1	True
danube	False	False	1	True
vienna	False	False	1	True
crescent	False	False	1	True
viii	False	False	1	True
bavaria	False	False	1	True
mikhail	False	False	1	True
pierre	False	False	1	True
dupont	False	False	1	True
russians	False	False	1	True
johann	False	False	1	True
heinrich	False	False	1	True
grande	False	False	1	True
waterloo	False	False	1	True
helena	False	False	1	True
archduke	False	False	1	True
mack	False	False	1	True
marshal	False	False	1	True
quartermaster	False	False	1	True
philipp	False	False	1	True
augsburg	False	False	1	True
sigismund	False	False	1	True
franz	False	False	1	True
michel	False	False	1	True
stein	False	False	1	True
corp	False	False	1	True
jean	False	False	1	True
baptiste	False	False	1	True
galicia	False	False	1	True
austro	False	False	1	True
wilhelm	False	False	1	True
habsburg	False	False	1	True
capt	False	False	1	True
christoph	False	False	1	True
dmitry	False	False	1	True
maj	False	False	1	True
maria	False	False	1	True
theresa	False	False	1	True
legion	False	False	1	True
rhine	False	False	1	True
bohemia	False	False	1	True
maximilian	False	False	1	True
campo	False	False	1	True
prussia	False	False	1	True
tor	False	False	1	True
antoine	False	False	1	True
versailles	False	False	1	True
leo	False	False	1	True
tsar	False	False	1	True
frenchman	False	False	1	True
klein	False	False	1	True
essen	False	False	1	True
rosen	False	False	1	True
wwe	False	False	1	True
ufc	False	False	1	True
ncaa	False	False	1	True
bismarck	False	False	1	True
minnesota	False	False	1	True
ohio	False	False	1	True
shelton	False	False	1	True
rumble	False	False	1	True
goldberg	False	False	1	True
wrestlemania	False	False	1	True
xx	False	False	1	True
vikings	False	False	1	True
genome	False	False	1	True
min	False	False	1	True
soo	False	False	1	True
kim	False	False	1	True
mir	False	False	1	True
heath	False	False	1	True
herring	False	False	1	True
cain	False	False	1	True
alistair	False	False	1	True
mma	False	False	1	True
undertaker	False	False	1	True
webster	False	False	1	True
dakota	False	False	1	True
stephanie	False	False	1	True
troy	False	False	1	True
neal	False	False	1	True
stretching	False	False	1	True
spike	False	False	1	True
dudley	False	False	1	True
theodore	False	False	1	True
bubba	False	False	1	True
smackdown	False	False	1	True
hulk	False	False	1	True
hogan	False	False	1	True
ric	False	False	1	True
eric	False	False	1	True
mcmahon	False	False	1	True
charlie	False	False	1	True
haas	False	False	1	True
benoit	False	False	1	True
rey	False	False	1	True
columbia	False	False	1	True
biker	False	False	1	True
nathan	False	False	1	True
jones	False	False	1	True
holly	False	False	1	True
hadn	False	False	1	True
eddie	False	False	1	True
guerrero	False	False	1	True
dome	False	False	1	True
verdict	False	False	1	True
nakamura	False	False	1	True
sumo	False	False	1	True
bernard	False	False	1	True
stan	False	False	1	True
hansen	False	False	1	True
hiroshi	False	False	1	True
tna	False	False	1	True
antonio	False	False	1	True
nonstop	False	False	1	True
adjustment	False	False	1	True
monday	False	False	1	True
vince	False	False	1	True
managing	False	False	1	True
slater	False	False	1	True
mcintyre	False	False	1	True
mahal	False	False	1	True
orton	False	False	1	True
montreal	False	False	1	True
bradshaw	False	False	1	True
cole	False	False	1	True
kingston	False	False	1	True
xavier	False	False	1	True
woods	False	False	1	True
barrett	False	False	1	True
rio	False	False	1	True
kevin	False	False	1	True
owens	False	False	1	True
wyatt	False	False	1	True
bray	False	False	1	True
ambrose	False	False	1	True
europa	False	False	1	True
prix	False	False	1	True
vegas	False	False	1	True
nelson	False	False	1	True
marty	False	False	1	True
dynamite	False	False	1	True
nevada	False	False	1	True
coleman	False	False	1	True
silva	False	False	1	True
bud	False	False	1	True
dana	False	False	1	True
brandon	False	False	1	True
manitoba	False	False	1	True
espn	False	False	1	True
honda	False	False	1	True
primetime	False	False	1	True
santos	False	False	1	True
hunt	False	False	1	True
sable	False	False	1	True
saskatchewan	False	False	1	True
