token	token_ids	count	POS
secondary	3905	15	['ADJ']
secondly	16378	3	['ADV']
seconds	3823	18	['NOUN']
secret	3595	12	['ADJ']
secretary	3187	14	['PROPN', 'NOUN']
section	2930	46	['NOUN']
sectional	27197	3	['ADJ']
sections	5433	18	['NOUN']
sector	4753	20	['NOUN']
sectors	11105	1	['NOUN']
secular	10644	2	['ADJ']
secure	5851	12	['VERB']
secured	7119	5	['VERB']
securing	12329	1	['VERB']
securities	12012	3	['NOUN']
security	3036	15	['NOUN', 'PROPN']
seduction	26962	3	['NOUN']
seductive	23182	2	['ADJ']
see	2156	39	['VERB']
seed	6534	9	['NOUN']
seeded	13916	8	['VERB']
seeds	8079	6	['NOUN']
seeing	3773	12	['VERB']
seek	6148	5	['VERB']
seeking	6224	5	['VERB']
seeks	11014	5	['VERB']
seem	4025	10	['VERB']
seemed	2790	11	['VERB']
seemingly	9428	4	['ADV']
seems	3849	5	['VERB']
seen	2464	53	['VERB']
sees	5927	11	['VERB']
segments	9214	2	['NOUN']
seize	15126	3	['VERB']
seized	8243	3	['VERB']
seizure	18634	1	['NOUN']
seizures	25750	1	['NOUN']
seldom	15839	3	['ADV']
select	7276	3	['ADJ']
selected	3479	36	['VERB']
selecting	17739	1	['VERB']
selection	4989	12	['NOUN']
selective	13228	2	['ADJ']
self	2969	25	['NOUN']
selfish	14337	1	['ADJ']
sell	5271	2	['VERB']
seller	14939	1	['NOUN']
selling	4855	6	['VERB']
sells	15187	2	['VERB']
seminal	20603	2	['ADJ']
seminars	17239	1	['NOUN']
senator	5205	6	['NOUN']
senators	10153	6	['NOUN']
send	4604	6	['VERB']
sending	6016	3	['VERB']
sends	10255	2	['VERB']
senior	3026	16	['ADJ']
sensation	8742	3	['NOUN']
sense	3168	15	['NOUN']
senses	9456	1	['NOUN']
sensible	21082	1	['ADJ']
sensitive	7591	3	['ADJ']
sensory	16792	1	['ADJ']
sent	2741	46	['VERB']
sentenced	7331	2	['VERB']
sentences	11746	1	['NOUN']
sentiment	15792	4	['NOUN']
sentimental	23069	2	['ADJ']
sentiments	23541	1	['NOUN']
separate	3584	19	['ADJ']
separated	5459	3	['VERB', 'PROPN']
separately	10329	2	['ADV']
separates	18600	1	['VERB']
separating	14443	3	['VERB']
separation	8745	2	['NOUN']
sequence	5537	16	['NOUN']
sequences	10071	6	['NOUN']
sequential	25582	2	['ADJ']
serb	20180	1	['ADJ']
sergeant	6722	7	['NOUN', 'PROPN']
serial	7642	2	['ADJ', 'NOUN']
serials	28172	1	['NOUN']
series	2186	132	['NOUN']
serious	3809	15	['ADJ']
seriously	5667	2	['ADV']
servant	7947	2	['NOUN']
servants	8858	1	['NOUN']
serve	3710	11	['VERB']
served	2366	41	['VERB']
serves	4240	12	['VERB']
service	2326	64	['NOUN']
serviced	22858	2	['VERB']
servicemen	26714	3	['NOUN', 'PROPN']
services	2578	31	['NOUN']
serving	3529	9	['VERB']
session	5219	6	['NOUN']
sessions	6521	3	['NOUN', 'PROPN']
set	2275	69	['VERB', 'PROPN']
sets	4520	4	['VERB']
setting	4292	25	['NOUN']
settings	10906	2	['NOUN']
settle	7392	5	['VERB']
settled	3876	8	['VERB']
settlements	7617	1	['NOUN']
settling	9853	1	['VERB']
setup	16437	1	['NOUN']
seven	2698	43	['NUM']
seventeen	9171	7	['NUM']
seventeenth	15425	1	['ADJ']
seventh	5066	14	['ADJ']
seventy	10920	1	['NUM']
several	2195	188	['ADJ']
severe	5729	17	['ADJ']
severed	16574	2	['VERB']
severely	8949	6	['ADV']
sewage	19873	1	['NOUN']
sewing	22746	1	['NOUN']
sex	3348	12	['NOUN']
sexual	4424	10	['ADJ']
sexuality	13798	3	['NOUN']
sexually	12581	3	['ADV']
shack	22200	1	['NOUN']
shadow	5192	3	['NOUN']
shadowed	25843	3	['VERB']
shadows	6281	2	['NOUN']
shaft	9093	3	['NOUN']
shafts	20542	3	['NOUN']
shaking	5513	2	['VERB']
shall	4618	1	['AUX']
shallow	8467	6	['ADJ']
shape	4338	19	['NOUN']
shaped	5044	13	['VERB']
shapes	10466	2	['NOUN']
share	3745	10	['NOUN']
shared	4207	11	['VERB']
shareholder	18668	1	['NOUN']
shares	6661	8	['NOUN']
sharing	6631	4	['VERB']
shark	11420	1	['NOUN']
sharp	4629	3	['ADJ']
sharply	9249	1	['ADV']
shattered	10909	1	['VERB']
she	2016	141	['PRON']
shear	18330	25	['NOUN']
sheath	21867	1	['VERB']
shed	8328	3	['VERB']
sheen	20682	3	['PROPN', 'NOUN']
sheet	7123	4	['NOUN']
shells	10986	15	['NOUN']
shelter	7713	4	['NOUN']
sheltered	18304	1	['VERB']
shelters	17177	3	['NOUN']
shields	11824	2	['NOUN']
shift	5670	1	['NOUN']
shifted	5429	4	['VERB']
shifts	12363	3	['NOUN']
shine	12342	1	['VERB']
ship	2911	62	['NOUN']
shipbuilding	16802	4	['NOUN']
shipment	22613	1	['NOUN']
shipments	24636	5	['NOUN']
shipped	12057	11	['VERB']
shipping	7829	10	['NOUN']
ships	3719	125	['NOUN']
shipyard	13858	1	['NOUN']
shirt	3797	2	['NOUN']
shock	5213	2	['NOUN']
shocking	16880	2	['ADJ']
shocks	28215	1	['VERB']
shoes	6007	1	['NOUN']
shoot	5607	6	['NOUN']
shooting	5008	19	['NOUN']
shoots	11758	1	['NOUN']
shopping	6023	13	['NOUN']
shops	7340	4	['NOUN']
shore	5370	8	['NOUN']
shores	13312	3	['NOUN']
short	2460	37	['ADJ']
shortage	15843	3	['NOUN']
shortages	22623	2	['NOUN']
shortened	12641	4	['VERB']
shorter	7820	4	['ADJ']
shortly	3859	23	['ADV']
shot	2915	77	['NOUN']
shots	7171	10	['NOUN']
should	2323	42	['AUX']
shoulder	3244	3	['NOUN']
shouted	6626	2	['VERB']
shouting	11273	3	['VERB']
shouts	15701	1	['VERB']
show	2265	78	['VERB']
showcase	13398	2	['VERB', 'NOUN']
showcased	22443	2	['VERB']
showed	3662	15	['VERB']
shower	6457	3	['NOUN']
showing	4760	15	['VERB']
shown	3491	12	['VERB']
shows	3065	14	['VERB']
shrill	28349	1	['ADJ']
shrimp	20130	1	['NOUN']
shrub	15751	1	['NOUN']
shrubs	18812	2	['NOUN']
shut	3844	3	['VERB']
sic	14387	1	['NOUN']
sick	5305	2	['ADJ']
sickness	15556	1	['NOUN']
side	2217	70	['NOUN']
sided	11536	3	['VERB']
sides	3903	30	['NOUN']
siege	6859	5	['PROPN', 'NOUN']
sight	4356	6	['NOUN', 'PROPN']
sighted	19985	1	['VERB']
sights	15925	1	['NOUN']
sign	3696	7	['NOUN']
signal	4742	4	['NOUN']
signaled	22319	1	['VERB']
signals	7755	4	['NOUN']
signature	8085	9	['NOUN']
signed	2772	35	['VERB']
significance	7784	2	['NOUN']
significant	3278	44	['ADJ']
significantly	6022	9	['ADV']
signing	6608	6	['VERB']
signs	5751	1	['NOUN']
silence	4223	5	['NOUN', 'VERB']
silent	4333	2	['ADJ']
silk	6953	1	['NOUN']
silly	10021	2	['ADJ']
silver	3165	6	['NOUN']
similar	2714	51	['ADJ']
similarities	12319	4	['NOUN']
similarity	14402	2	['NOUN']
similarly	6660	14	['ADV']
simple	3722	11	['ADJ']
simpler	16325	4	['ADJ']
simplest	21304	1	['ADJ']
simplicity	17839	3	['NOUN']
simplified	11038	1	['ADJ']
simply	3432	7	['ADV']
simulated	23599	1	['VERB']
simultaneous	17424	1	['ADJ']
simultaneously	7453	7	['ADV']
sin	8254	1	['NOUN']
since	2144	145	['SCONJ']
sing	6170	2	['VERB']
singer	3220	10	['NOUN']
singers	8453	1	['NOUN']
singing	4823	5	['VERB']
single	2309	87	['ADJ']
singled	25369	1	['VERB']
singles	3895	12	['NOUN']
sings	10955	2	['VERB']
singular	13048	1	['ADJ']
sink	7752	3	['VERB']
sinking	10186	5	['VERB']
sinks	23462	1	['NOUN']
sister	2905	16	['NOUN']
sisters	5208	15	['NOUN']
sit	4133	5	['NOUN']
sitcom	13130	2	['NOUN']
site	2609	36	['NOUN']
sites	4573	11	['NOUN']
sits	7719	3	['VERB']
sitting	3564	5	['VERB']
situated	4350	3	['VERB']
situation	3663	21	['NOUN']
situations	8146	2	['NOUN']
six	2416	81	['NUM']
sixteen	7032	7	['NUM']
sixteenth	14683	1	['ADJ']
sixth	4369	20	['ADJ']
sixty	8442	7	['NUM']
sizable	25908	3	['ADJ']
size	2946	27	['NOUN']
sized	7451	5	['VERB']
sizes	10826	2	['NOUN']
ska	24053	1	['NOUN']
skeletal	20415	1	['ADJ']
skeleton	13526	3	['NOUN']
skeletons	24365	3	['NOUN']
sketches	12741	1	['NOUN']
ski	8301	1	['ADJ']
skill	8066	3	['NOUN']
skilled	10571	2	['ADJ']
skills	4813	3	['NOUN']
skin	3096	7	['NOUN']
skinned	19937	2	['VERB']
skirmish	27264	3	['NOUN']
skull	7412	28	['NOUN']
skulls	21542	13	['NOUN']
sky	3712	3	['NOUN']
slabs	28761	1	['NOUN']
slam	9555	3	['NOUN']
slashed	23587	1	['VERB']
slate	12796	2	['NOUN']
slated	18517	4	['VERB']
slave	6658	4	['NOUN']
slaves	7179	3	['NOUN']
slayer	20005	2	['PROPN', 'NOUN']
sleep	3637	1	['NOUN']
sleeper	24372	1	['ADJ']
sleeping	5777	2	['VERB']
slender	10944	1	['ADJ']
slice	14704	2	['NOUN']
slick	13554	1	['ADJ']
slide	7358	1	['NOUN']
slides	14816	1	['VERB']
slight	7263	5	['ADJ']
slightest	15989	1	['ADJ']
slightly	3621	30	['ADV']
slip	7540	2	['PROPN', 'VERB']
slipped	5707	2	['VERB']
slit	18036	1	['ADJ']
slogan	14558	1	['NOUN']
slope	9663	4	['NOUN']
slopes	10314	5	['NOUN']
slow	4030	15	['ADJ']
slowed	9784	1	['VERB']
slower	12430	4	['ADJ']
slowing	18068	4	['VERB']
slowly	3254	13	['ADV']
slump	28702	1	['NOUN']
sly	18230	2	['ADJ', 'ADV']
small	2235	99	['ADJ']
smaller	3760	27	['ADJ']
smallest	10479	6	['ADJ']
smart	6047	3	['ADJ']
smarter	25670	1	['ADJ']
smartphone	26381	1	['NOUN']
smash	15132	1	['VERB']
smashed	14368	2	['VERB']
smiles	8451	2	['VERB']
smiling	5629	4	['VERB']
smoke	5610	4	['NOUN']
smoking	9422	1	['VERB']
smooth	5744	4	['ADJ']
smoothly	15299	1	['ADV']
snapped	5941	3	['VERB']
snatch	23365	2	['NOUN']
snatched	14177	1	['VERB']
sniper	17515	1	['NOUN']
snow	4586	11	['NOUN']
snuck	24492	1	['VERB']
so	2061	117	['ADV']
soaring	23990	1	['VERB']
sob	17540	1	['NOUN']
soccer	4715	1	['NOUN']
socialism	14649	1	['NOUN']
socialist	6102	2	['ADJ', 'PROPN']
sockets	27540	3	['NOUN']
soft	3730	5	['ADJ']
soil	5800	2	['NOUN']
soils	13622	1	['NOUN']
solar	5943	4	['ADJ']
sold	2853	26	['VERB']
soldier	5268	9	['NOUN']
soldiers	3548	51	['NOUN']
sole	7082	6	['ADJ']
solely	9578	7	['ADV']
solid	5024	6	['ADJ']
solidarity	14657	1	['NOUN']
solo	3948	5	['NOUN', 'PROPN']
solution	5576	6	['NOUN']
solve	9611	2	['VERB']
solved	13332	2	['VERB']
solving	13729	1	['VERB']
somali	16831	7	['ADJ', 'PROPN']
some	2070	214	['PRON']
somebody	8307	2	['PRON']
somehow	5064	2	['ADV']
someone	2619	6	['PRON']
something	2242	20	['PRON']
sometime	8811	1	['ADV']
sometimes	2823	22	['ADV']
somewhat	5399	11	['ADV']
somewhere	4873	2	['ADV']
son	2365	27	['NOUN']
song	2299	42	['NOUN']
songs	2774	30	['NOUN']
songwriter	6009	4	['NOUN']
songwriters	20602	1	['NOUN']
songwriting	14029	1	['VERB']
sons	4124	8	['NOUN']
soon	2574	34	['ADV']
sophisticated	12138	2	['ADJ']
sophomore	13758	1	['NOUN']
sort	4066	2	['NOUN', 'ADV']
sought	4912	23	['VERB']
soul	3969	5	['NOUN']
sound	2614	20	['NOUN', 'PROPN']
sounded	5015	1	['VERB']
sounding	9391	2	['VERB']
sounds	4165	5	['VERB']
soundtrack	6050	9	['NOUN']
soundtracks	24245	1	['NOUN']
source	3120	15	['NOUN', 'PROPN']
sources	4216	22	['NOUN']
southeast	4643	25	['NOUN']
southeastern	8252	9	['ADJ']
southern	2670	43	['ADJ']
southernmost	21787	2	['NOUN']
southward	22161	17	['ADV', 'NOUN']
southwest	4943	13	['NOUN']
southwestern	8772	3	['ADJ']
sovereign	11074	2	['NOUN', 'ADJ']
sovereignty	12601	1	['NOUN']
soviet	3354	14	['ADJ']
sp	11867	2	['PROPN', 'NOUN']
space	2686	14	['NOUN']
spacecraft	12076	8	['NOUN', 'VERB']
spaced	19835	4	['VERB']
spaces	7258	1	['NOUN']
span	8487	3	['NOUN']
spanish	3009	53	['ADJ']
spanned	18212	1	['VERB']
spanning	13912	1	['VERB']
spans	14798	2	['VERB']
spark	12125	3	['NOUN', 'VERB']
sparked	13977	2	['VERB']
sparkling	16619	1	['ADJ']
sparse	20288	3	['ADJ']
sparsely	24961	2	['ADV']
spawned	18379	12	['VERB']
speak	3713	10	['VERB']
speakers	7492	2	['NOUN']
speaking	4092	9	['VERB']
speaks	8847	4	['VERB']
spear	12341	2	['NOUN']
spearheaded	27721	1	['VERB']
spec	28699	1	['NOUN']
special	2569	53	['ADJ']
specialised	17009	1	['VERB']
specialized	7772	4	['ADJ', 'VERB']
specially	11974	3	['ADV']
specials	19247	9	['NOUN']
species	2427	59	['NOUN']
specific	3563	15	['ADJ']
specifically	4919	9	['ADV']
specification	12827	2	['NOUN']
specimen	11375	1	['NOUN']
specimens	9908	10	['NOUN']
spectacular	12656	3	['ADJ']
spectral	17435	1	['ADJ']
speculated	15520	2	['VERB']
speculation	12143	6	['NOUN']
speculative	23250	1	['ADJ']
sped	16887	2	['VERB']
speech	4613	21	['NOUN']
speeches	13867	2	['NOUN']
speed	3177	29	['NOUN']
speeds	10898	1	['NOUN']
spell	6297	1	['NOUN']
spelled	11479	1	['VERB']
spend	5247	1	['VERB']
spending	5938	7	['VERB']
spends	15970	2	['VERB']
spent	2985	27	['VERB']
sperm	18047	1	['NOUN']
sphere	10336	1	['NOUN']
spherical	18970	3	['ADJ']
spices	21729	2	['NOUN']
spikes	19547	1	['NOUN']
spill	14437	1	['NOUN']
spin	6714	4	['NOUN']
spine	8560	3	['NOUN', 'ADJ']
spines	20352	1	['NOUN']
spirit	4382	7	['NOUN']
spirits	8633	1	['NOUN']
spiritual	6259	4	['ADJ', 'PROPN']
splash	17624	1	['NOUN']
split	3975	12	['VERB']
splits	19584	1	['NOUN']
splitting	14541	1	['VERB']
spoil	27594	1	['VERB']
spoiled	19582	1	['VERB']
spoke	3764	3	['VERB']
spoken	5287	5	['VERB']
spokesman	14056	1	['NOUN']
sponsor	10460	1	['NOUN']
sponsored	6485	1	['VERB']
sporadic	24590	1	['ADJ']
sport	4368	5	['NOUN']
sports	2998	37	['NOUN']
spot	3962	7	['NOUN']
spots	7516	4	['NOUN']
spotted	7282	2	['VERB']
spray	12509	1	['NOUN']
sprayed	25401	2	['VERB']
spraying	29035	1	['VERB']
spread	3659	14	['VERB']
spreading	9359	1	['VERB']
spring	3500	11	['NOUN']
sprinter	19938	1	['NOUN']
sprung	22057	1	['VERB']
spurred	22464	1	['VERB']
spying	22624	2	['VERB']
sq	5490	7	['NOUN']
squad	4686	6	['NOUN']
squadrons	11435	25	['NOUN']
squads	20191	6	['NOUN']
square	2675	16	['ADJ', 'PROPN']
squared	19942	2	['VERB', 'ADJ']
squares	14320	1	['NOUN']
squat	26783	1	['NOUN']
stability	9211	5	['NOUN']
stabilized	27697	3	['VERB']
stable	6540	9	['ADJ']
stadium	3346	18	['NOUN']
staffed	21121	3	['VERB']
stage	2754	20	['NOUN']
staged	9813	6	['VERB']
stages	5711	14	['NOUN']
staggering	26233	1	['ADJ']
staging	15308	2	['VERB']
stained	9702	1	['VERB']
stainless	18676	1	['ADJ']
staircase	10714	2	['NOUN']
stake	8406	4	['NOUN']
stakes	7533	4	['NOUN']
stalk	23899	1	['NOUN']
stall	13498	2	['VERB', 'NOUN']
stalled	20659	3	['VERB']
stalls	19753	1	['NOUN']
stamps	12133	1	['NOUN']
stance	11032	2	['NOUN']
stand	3233	6	['VERB']
standalone	26609	1	['NOUN']
standard	3115	17	['ADJ']
standards	4781	1	['NOUN']
standing	3061	7	['VERB']
standings	11869	2	['NOUN']
stands	4832	13	['VERB']
starboard	25211	2	['NOUN']
staring	4582	2	['VERB']
starred	5652	17	['VERB']
starring	4626	5	['VERB', 'PROPN']
stars	3340	12	['NOUN', 'VERB']
start	2707	41	['NOUN']
started	2318	52	['VERB']
starter	11753	9	['NOUN']
starters	29400	6	['NOUN']
starting	3225	17	['VERB']
starts	4627	20	['VERB']
starvation	22611	1	['NOUN']
state	2110	130	['NOUN']
stated	3090	37	['VERB']
statement	4861	5	['NOUN']
statements	8635	3	['NOUN']
statesman	17689	2	['NOUN']
statewide	13486	1	['ADV']
static	10763	3	['ADJ']
stating	5517	17	['VERB']
station	2276	24	['NOUN']
stationary	17337	1	['ADJ']
stationed	8895	5	['VERB']
stations	3703	7	['NOUN']
statistical	7778	4	['ADJ']
statistics	6747	1	['NOUN']
statue	6231	5	['NOUN']
statues	11342	5	['NOUN']
status	3570	34	['NOUN']
stay	2994	7	['VERB']
stayed	4370	8	['VERB']
staying	6595	1	['VERB']
steadily	11328	5	['ADV']
steady	6706	1	['ADJ']
steal	8954	2	['VERB']
steals	15539	2	['NOUN']
steam	5492	40	['NOUN', 'VERB']
steamer	18027	1	['NOUN']
steaming	19986	1	['VERB']
steel	3886	41	['NOUN']
steep	9561	4	['ADJ']
steered	23424	3	['VERB']
steering	9602	5	['NOUN']
stem	7872	11	['NOUN']
stemming	29217	2	['VERB']
stems	12402	1	['VERB']
step	3357	12	['NOUN']
stepfather	21481	1	['NOUN']
stepmother	26959	1	['NOUN']
stepped	3706	1	['VERB']
stepping	9085	2	['VERB']
steps	4084	8	['NOUN']
stereotypes	22807	2	['NOUN']
stern	8665	10	['ADJ', 'NOUN']
steward	17946	1	['NOUN']
sticking	13423	1	['VERB']
sticks	12668	1	['NOUN']
still	2145	81	['ADV']
stimulated	25194	3	['VERB']
stint	12116	2	['NOUN']
stipulated	25729	1	['VERB']
stitches	25343	1	['NOUN']
stock	4518	3	['NOUN']
stocks	15768	1	['NOUN']
stole	10312	2	['VERB']
stomach	4308	1	['NOUN']
stone	2962	67	['NOUN']
stones	6386	5	['NOUN', 'PROPN']
stood	2768	12	['VERB']
stop	2644	12	['NOUN']
stopped	3030	12	['VERB']
stopping	7458	2	['VERB']
stops	6762	5	['VERB', 'NOUN']
storage	5527	7	['NOUN']
store	3573	4	['NOUN']
stored	8250	1	['VERB']
stores	5324	7	['NOUN', 'PROPN']
stories	3441	5	['NOUN']
storm	4040	166	['NOUN']
stormed	16201	1	['VERB']
storms	12642	26	['NOUN']
story	2466	39	['NOUN']
storyline	9994	9	['NOUN']
storytelling	20957	2	['NOUN']
stout	18890	1	['ADJ']
straight	3442	30	['ADJ']
strain	10178	1	['NOUN']
strained	12250	4	['ADJ', 'VERB']
strains	18859	1	['VERB']
strands	14119	1	['NOUN']
strange	4326	5	['ADJ']
strangers	12358	1	['NOUN']
strap	16195	7	['NOUN', 'VERB']
straps	19702	6	['NOUN']
strata	22913	1	['NOUN']
strategic	6143	11	['ADJ']
strategically	23972	2	['ADV']
strategies	9942	4	['NOUN']
strategy	5656	8	['NOUN']
streak	9039	10	['NOUN']
stream	5460	7	['NOUN']
streaming	11058	1	['NOUN']
streamlined	29445	1	['ADJ']
streams	9199	1	['NOUN']
street	2395	55	['PROPN', 'NOUN']
streets	4534	13	['NOUN']
strength	3997	28	['NOUN']
strengthen	12919	5	['VERB']
strengthened	13949	6	['VERB']
strengthening	16003	8	['VERB', 'NOUN']
strengths	20828	4	['NOUN']
stress	6911	4	['NOUN']
stresses	23253	2	['NOUN']
stretch	7683	6	['NOUN']
stretched	7121	3	['VERB']
stretches	14082	2	['VERB', 'NOUN']
stricken	16654	1	['VERB']
strict	9384	4	['ADJ']
strictly	9975	3	['ADV']
strife	27865	2	['NOUN']
strike	4894	14	['VERB', 'NOUN']
strikeouts	20813	28	['NOUN']
strikes	9326	7	['NOUN']
striking	8478	8	['VERB']
string	5164	2	['NOUN']
strings	7817	1	['NOUN']
strip	6167	3	['NOUN']
stripes	13560	1	['NOUN']
stripped	10040	6	['VERB']
strips	12970	5	['NOUN']
stroke	6909	1	['NOUN']
strokes	13692	5	['NOUN']
strong	2844	63	['ADJ']
stronger	6428	6	['ADJ']
strongest	10473	9	['ADJ']
strongly	6118	14	['ADV']
struck	4930	41	['VERB']
structural	8332	5	['ADJ']
structure	3252	23	['NOUN']
structures	5090	11	['NOUN']
struggle	5998	1	['NOUN']
struggled	6915	2	['VERB']
struggles	11785	3	['NOUN']
struggling	8084	1	['VERB']
strung	23509	1	['VERB']
stucco	27443	2	['NOUN']
stuck	5881	5	['VERB']
student	3076	16	['NOUN']
students	2493	11	['NOUN']
studied	3273	2	['VERB']
studies	2913	22	['NOUN']
studio	2996	45	['NOUN']
studios	4835	3	['NOUN']
study	2817	13	['NOUN']
stuff	4933	2	['NOUN']
stuffed	11812	1	['VERB']
stunned	9860	1	['VERB']
stunning	14726	1	['ADJ']
stunt	15412	2	['NOUN']
stupidity	28072	1	['NOUN']
style	2806	43	['NOUN']
styles	6782	6	['NOUN']
stylistic	24828	5	['ADJ']
stylized	19551	2	['VERB']
sub	4942	7	['NOUN']
subdivided	15369	1	['VERB']
subdivision	12572	2	['NOUN', 'PROPN']
subfamily	10946	1	['ADV']
subgroup	20576	1	['NOUN']
subject	3395	13	['NOUN', 'ADJ']
subjected	13532	2	['VERB']
subjective	20714	5	['ADJ']
subjects	5739	9	['NOUN', 'VERB']
submarine	6982	8	['NOUN']
submarines	12622	12	['NOUN']
submerged	13563	5	['VERB']
submission	12339	7	['NOUN']
submit	12040	1	['VERB']
submitted	7864	4	['VERB']
subordinate	15144	3	['ADJ']
subsequent	4745	14	['ADJ']
subsequently	3525	22	['ADV']
subsided	26588	1	['VERB']
subsidiary	7506	2	['NOUN']
substance	9415	2	['NOUN']
substances	13978	1	['NOUN']
substantial	6937	7	['ADJ']
substantially	12381	3	['ADV']
substitute	7681	6	['NOUN']
substituted	17316	2	['VERB', 'PROPN']
substitution	20885	1	['NOUN']
substrates	23725	1	['NOUN']
subterranean	28811	1	['ADJ']
subtle	11259	7	['ADJ']
subtropical	11935	11	['ADJ']
suburb	7575	2	['NOUN']
suburban	9282	6	['ADJ']
suburbs	9435	3	['NOUN']
succeed	9510	1	['VERB']
succeeded	4594	11	['VERB']
succeeding	13034	2	['VERB']
succeeds	21645	1	['VERB']
success	3112	27	['NOUN']
successes	14152	2	['NOUN']
successful	3144	34	['ADJ']
successfully	5147	14	['ADV']
succession	8338	4	['NOUN']
successive	11165	3	['ADJ']
successor	6332	16	['NOUN']
successors	18530	1	['NOUN']
succumbed	25642	1	['VERB']
such	2107	142	['ADJ']
sucking	13475	1	['VERB']
sudanese	25603	1	['ADJ']
sudden	5573	3	['ADJ']
suddenly	3402	8	['ADV']
sued	12923	1	['VERB']
suffer	9015	1	['VERB']
suffered	4265	30	['VERB']
suffering	6114	11	['VERB']
suffers	17567	3	['VERB']
sufficient	7182	7	['ADJ']
sufficiently	12949	3	['ADV']
suffrage	15178	1	['NOUN']
sugar	5699	1	['NOUN']
suggest	6592	7	['VERB']
suggested	4081	17	['VERB']
suggesting	9104	12	['VERB']
suggestion	10293	4	['NOUN']
suggestions	15690	1	['NOUN']
suggests	6083	13	['VERB']
suicidal	26094	2	['PROPN', 'ADJ']
suicide	5920	10	['NOUN']
suit	4848	5	['NOUN']
suitable	7218	11	['ADJ']
suite	7621	1	['NOUN']
suited	10897	5	['VERB']
sulfate	26754	1	['NOUN']
sum	7680	2	['NOUN']
summarized	22539	5	['VERB']
summary	12654	1	['NOUN']
summer	2621	29	['NOUN']
summers	10945	1	['NOUN']
summoned	11908	1	['VERB']
sung	7042	1	['VERB']
sunk	10417	10	['VERB']
sunken	23470	1	['ADJ']
sunlight	9325	5	['NOUN']
sunset	10434	5	['PROPN', 'NOUN']
sunshine	9609	1	['NOUN']
superb	21688	1	['ADJ']
superfamily	24169	12	['ADV']
superficial	23105	2	['ADJ']
superiority	19113	3	['NOUN']
supermarket	17006	1	['NOUN']
supernatural	11189	1	['ADJ']
superseded	19886	3	['VERB']
superstructure	28391	6	['NOUN']
supervision	10429	1	['NOUN']
supervisor	12366	3	['NOUN']
supplement	12448	3	['VERB']
supplemental	27024	1	['ADJ']
supplemented	20585	2	['VERB']
supplied	8127	3	['VERB']
supplies	6067	26	['NOUN']
supply	4425	22	['NOUN']
supplying	17731	1	['VERB']
support	2490	79	['NOUN']
supported	3569	27	['VERB']
supporter	10129	4	['NOUN']
supporters	6793	3	['NOUN']
supporting	4637	12	['PROPN', 'VERB']
suppose	6814	1	['VERB']
supposed	4011	7	['VERB']
supposedly	10743	2	['ADV']
suppressed	13712	2	['VERB']
sure	2469	8	['ADJ']
surely	7543	1	['ADV']
surface	3302	28	['NOUN']
surfaced	15791	4	['VERB']
surfaces	9972	2	['NOUN']
surfing	19967	2	['VERB', 'NOUN']
surge	12058	3	['NOUN']
surgery	5970	6	['NOUN']
surname	11988	1	['NOUN']
surprise	4474	4	['NOUN', 'VERB']
surprised	4527	3	['VERB', 'ADJ']
surprising	11341	2	['ADJ']
surprisingly	10889	1	['ADV']
surreal	16524	2	['ADJ']
surrender	7806	4	['NOUN']
surrendered	10795	5	['VERB']
surround	15161	2	['VERB']
surrounded	5129	5	['VERB']
surrounding	4193	12	['VERB']
surroundings	11301	9	['NOUN']
surrounds	20626	1	['VERB']
survey	5002	4	['NOUN', 'PROPN']
survival	7691	5	['NOUN']
survive	5788	7	['VERB']
survived	5175	15	['VERB']
survives	13655	2	['VERB']
surviving	6405	27	['VERB']
survivor	12084	9	['NOUN']
survivors	8643	9	['NOUN']
susceptible	18002	2	['ADJ']
suspected	6878	2	['VERB']
suspend	28324	1	['VERB']
suspended	6731	2	['VERB']
suspense	23873	1	['NOUN']
suspension	8636	4	['NOUN']
suspicion	10928	1	['NOUN']
suspicious	10027	2	['ADJ']
suspiciously	21501	1	['ADV']
sustainability	15169	1	['NOUN']
sustained	8760	26	['ADJ']
swamp	11963	2	['NOUN']
swamps	22722	3	['NOUN']
swap	19948	2	['NOUN']
sway	17812	1	['VERB']
swayed	20122	1	['VERB']
swear	8415	1	['VERB']
swedish	4467	3	['ADJ']
sweep	11740	1	['NOUN']
sweeping	12720	1	['VERB']
sweet	4086	2	['ADJ', 'PROPN']
swell	18370	1	['VERB']
swept	7260	6	['VERB']
swift	9170	3	['PROPN', 'ADJ']
swiftly	12128	1	['ADV']
swim	9880	1	['VERB']
swimming	5742	3	['NOUN']
swiss	5364	2	['ADJ', 'PROPN']
switch	6942	5	['NOUN', 'VERB']
switched	7237	1	['VERB']
switching	11991	1	['VERB']
sword	4690	2	['NOUN']
swords	10689	1	['NOUN']
swore	12860	1	['VERB']
swung	7671	1	['VERB']
syllable	16353	1	['NOUN']
sylvester	20016	8	['NOUN']
symbol	6454	3	['NOUN']
symbolic	12613	1	['ADJ']
symbols	9255	3	['NOUN']
symmetric	19490	1	['NOUN']
symmetrical	23476	1	['ADJ']
symmetry	14991	3	['NOUN']
sympathetic	13026	2	['ADJ']
sympathy	11883	3	['NOUN']
symphony	6189	1	['NOUN']
symptoms	8030	1	['NOUN']
synagogue	13067	17	['NOUN']
syndicate	16229	2	['NOUN', 'PROPN']
synonym	10675	1	['NOUN']
